Order_ID;Branch_Start;Start_Latitude;Start_Longitude;Branch_Drop;Pengirim;Penerima;Alamat Penerima;Weather_Condition;Vehicle_Type;Category;arrival_status;Quantity;Weight;Vehicle_Type_Assigned
shtb791725946;Dago;-6.8750079;107.6159521;Sorong;Billy Ramirez;Lee Newton;Setiabudi No.456, RT 7/RW 9;Sunny;cargo truck;Clothing;Terlambat;9.0;10.3;cargo truck
ncif696389138;Setiabudi;-6.8689938;107.5934024;Bekasi;Austin Nguyen;Jordan Nelson;Lembong No.202, RT 4/RW 6;Sunny;cargo truck;Cosmetics;Terlambat;10.0;13.9;cargo truck
ckdq639510422;Buah Batu;-6.9658122;107.637866;Metro;Ross Lopez;Sharon Simpson;Lembong No.41, RT 8/RW 6;Sunny;cargo truck;Shoes;Lebih Cepat Sampai;5.0;11.0;cargo truck
pvwt771036753;Cihampelas;-6.8989124;107.6043304;Kupang;Tommy Vargas;Luis Garcia;Kebon Kawung No.779, RT 5/RW 4;Sunny;pick up truck;Books;Lebih Cepat Sampai;8.0;1.3;pick up truck
uplx446104766;Setiabudi;-6.8689938;107.5934024;Pontianak;Alexandra Weaver;Nicholas Mcintosh DDS;Lembong No.467, RT 3/RW 7;Sunny;pick up truck;Electronics;Terlambat;2.0;6.8;van
mmam235457471;Setiabudi;-6.8689938;107.5934024;Cimahi;Janice Shepherd;Hunter Santana;Riau No.501, RT 7/RW 7;Sunny;pick up truck;Books;Lebih Cepat Sampai;7.0;12.6;cargo truck
yyqn188999572;Dago;-6.8750079;107.6159521;Banjarbaru;Frances Franklin;Christian Evans;Kebon Kawung No.991, RT 5/RW 3;Sunny;cargo truck;Clothing;Tepat Waktu;2.0;9.4;van
ytzv479788691;Dago;-6.8750079;107.6159521;Tangerang;Lisa Wilkinson;Brandi Parker;Pasir Kaliki No.454, RT 1/RW 6;Sunny;cargo truck;Electronics;Lebih Cepat Sampai;2.0;12.5;cargo truck
lyhs974205665;Dago;-6.8750079;107.6159521;Jambi;Deborah Smith;Meagan Day;Riau No.903, RT 9/RW 10;Sunny;cargo truck;Home;Lebih Cepat Sampai;1.0;14.5;cargo truck
yupx742943532;Dago;-6.8750079;107.6159521;Pontianak;Alexandra Mills;Jessica Reyes;Ciwidey No.576, RT 2/RW 10;Sunny;cargo truck;Snacks;Tepat Waktu;7.0;1.2;pick up truck
bzcw012154248;Lembong;-6.9165602;107.610072;Surabaya;Andrea Miller;Tamara Brown;Kebon Kawung No.623, RT 4/RW 8;Sunny;cargo truck;Cosmetics;Lebih Cepat Sampai;7.0;12.5;cargo truck
pmxv516189537;Setiabudi;-6.8689938;107.5934024;Kupang;Curtis Wallace;Jose Hughes;Pasir Kaliki No.919, RT 4/RW 6;Sunny;pick up truck;Home;Tepat Waktu;2.0;6.8;van
zioa539266050;Jalan Braga;-6.9168925;107.6091723;Banda Aceh;Sabrina Ferrell;Stephanie Ross;Pasir Kaliki No.459, RT 10/RW 1;Sunny;pick up truck;Home;Terlambat;1.0;10.0;van
lvhs242129648;Riau;-6.9059201;107.6209624;Banda Aceh;David Willis;Ryan Norton;Jalan Braga No.351, RT 4/RW 4;Sunny;pick up truck;Cosmetics;Tepat Waktu;10.0;8.7;van
ywpe858272837;Pasir Kaliki;-6.9162852;107.5981344;Bogor;Chad Taylor;Timothy Jackson;Cihampelas No.72, RT 3/RW 5;Sunny;cargo truck;Electronics;Lebih Cepat Sampai;2.0;12.4;cargo truck
scks042898339;Dago;-6.8750079;107.6159521;Prabumulih;Nancy Morgan;Denise Chambers;Lembong No.345, RT 3/RW 8;Sunny;cargo truck;Grocery;Terlambat;9.0;2.6;pick up truck
oxqp874288651;Dago;-6.8750079;107.6159521;Palu;Victoria Morton;Angela Joseph;Pasir Kaliki No.546, RT 4/RW 3;Sunny;cargo truck;Clothing;Lebih Cepat Sampai;4.0;3.8;pick up truck
kvpn036554531;Dago;-6.8750079;107.6159521;Sungaipenuh;Timothy Harrison;Emily Friedman;Riau No.184, RT 4/RW 5;Sunny;pick up truck;Snacks;Tepat Waktu;7.0;14.8;cargo truck
qggb159639291;Buah Batu;-6.9658122;107.637866;Bukittinggi;Dylan Bailey;Matthew Martinez;Buah Batu No.690, RT 1/RW 6;Sunny;cargo truck;Sports;Lebih Cepat Sampai;1.0;1.3;pick up truck
xlfd947967089;Riau;-6.9059201;107.6209624;Banda Aceh;Alicia Brown;John Johnson;Pasir Kaliki No.675, RT 6/RW 7;Sunny;pick up truck;Snacks;Terlambat;10.0;12.8;cargo truck
hiql015051564;Dago;-6.8750079;107.6159521;Binjai;Cory Hall;Jacob Krueger;Buah Batu No.29, RT 9/RW 9;Sunny;cargo truck;Clothing;Terlambat;4.0;2.4;pick up truck
euec299974423;Jalan Braga;-6.9168925;107.6091723;Kupang;Mr. Michael Vaughn MD;Mark Gross;Kebon Kawung No.900, RT 10/RW 1;Sunny;pick up truck;Sports;Tepat Waktu;3.0;4.2;pick up truck
lylh914677414;Dago;-6.8750079;107.6159521;Banjarbaru;Christopher Kelley;David Ryan;Pasir Kaliki No.379, RT 8/RW 6;Sunny;cargo truck;Toys;Lebih Cepat Sampai;4.0;14.4;cargo truck
koft209106884;Setiabudi;-6.8689938;107.5934024;Tebing Tinggi;Valerie Graham;Brian Collins;Jalan Braga No.927, RT 3/RW 7;Sunny;pick up truck;Cosmetics;Lebih Cepat Sampai;6.0;7.9;van
cdlk072036431;Setiabudi;-6.8689938;107.5934024;Dumai;James Morgan;Angela Hudson;Jalan Braga No.25, RT 7/RW 3;Sunny;pick up truck;Electronics;Tepat Waktu;1.0;1.5;pick up truck
ejlk615352315;Jalan Braga;-6.9168925;107.6091723;Malang;Jesse Kidd;Mark Carter;Riau No.184, RT 2/RW 2;Sunny;pick up truck;Snacks;Tepat Waktu;5.0;4.5;pick up truck
xqxi193240308;Pasir Kaliki;-6.9162852;107.5981344;Banda Aceh;Robert Long;Lisa Gilbert;Kebon Kawung No.595, RT 10/RW 6;Sunny;cargo truck;Sports;Tepat Waktu;10.0;14.1;cargo truck
ycft358065960;Kebon Kawung;-6.9123708;107.6016929;Yogyakarta;Aaron Phillips;Eric Brown;Lembong No.677, RT 5/RW 3;Sunny;pick up truck;Books;Lebih Cepat Sampai;8.0;2.4;pick up truck
jfpr392174364;Kebon Kawung;-6.9123708;107.6016929;Serang;Joshua Bradley;Carl Arias;Ciwidey No.517, RT 6/RW 5;Sunny;pick up truck;Electronics;Lebih Cepat Sampai;2.0;6.6;van
vuqi016795424;Setiabudi;-6.8689938;107.5934024;South Tangerang;Crystal Estrada;Steven Hernandez;Riau No.334, RT 9/RW 10;Sunny;pick up truck;Home;Terlambat;2.0;6.0;van
sobd857623304;Cihampelas;-6.8989124;107.6043304;Solo;Eric Horn;Chad Monroe;Ciwidey No.640, RT 1/RW 1;Sunny;cargo truck;Clothing;Lebih Cepat Sampai;6.0;12.1;cargo truck
anpk323477584;Kebon Kawung;-6.9123708;107.6016929;Makassar;Amy Williams;James Ward;Dago No.866, RT 5/RW 8;Sunny;cargo truck;Sports;Lebih Cepat Sampai;7.0;2.9;pick up truck
bxdc005218284;Dago;-6.8750079;107.6159521;Mataram;Travis Kennedy;Richard White;Ciwidey No.581, RT 1/RW 3;Sunny;pick up truck;Sports;Terlambat;5.0;1.7;pick up truck
sgai548810927;Dago;-6.8750079;107.6159521;Depok;Wendy Sweeney;Scott Dennis;Jalan Braga No.699, RT 3/RW 7;Sunny;pick up truck;Electronics;Terlambat;2.0;8.9;van
vgdy833042223;Jalan Braga;-6.9168925;107.6091723;Payakumbuh;Michael Mcbride;Deborah Johnson;Lembong No.841, RT 2/RW 3;Sunny;pick up truck;Toys;Lebih Cepat Sampai;10.0;11.0;cargo truck
zszo625922852;Ciwidey;-7.1027234;107.4641673;Ambon;Michael Hughes;Lori Pope;Kebon Kawung No.628, RT 7/RW 7;Sunny;cargo truck;Grocery;Lebih Cepat Sampai;6.0;7.7;van
upyp867045044;Dago;-6.8750079;107.6159521;Tanjung Pinang;Nicholas Armstrong;Theresa Shaw;Buah Batu No.88, RT 2/RW 4;Sunny;pick up truck;Grocery;Tepat Waktu;10.0;2.1;pick up truck
xfzw940494691;Cihampelas;-6.8989124;107.6043304;Manado;Dylan Rivers;Susan Wilson;Jalan Braga No.706, RT 6/RW 5;Sunny;pick up truck;Toys;Lebih Cepat Sampai;3.0;8.7;van
tnza127922451;Cihampelas;-6.8989124;107.6043304;Ambon;Kevin Keith;Diane Ford;Riau No.608, RT 9/RW 4;Sunny;pick up truck;Shoes;Lebih Cepat Sampai;6.0;12.3;cargo truck
gcda453600741;Jalan Braga;-6.9168925;107.6091723;Mojokerto;Joseph Woods;Michele Murphy;Pasir Kaliki No.812, RT 2/RW 6;Sunny;cargo truck;Books;Tepat Waktu;9.0;8.8;van
fspy507033318;Jalan Braga;-6.9168925;107.6091723;Yogyakarta;Terry Dennis;Angel Sims;Jalan Braga No.970, RT 8/RW 4;Sunny;pick up truck;Shoes;Terlambat;7.0;13.5;cargo truck
qtvj310227333;Cihampelas;-6.8989124;107.6043304;Metro;Kevin Brown;Connor Dunn;Buah Batu No.97, RT 9/RW 5;Sunny;pick up truck;Shoes;Terlambat;3.0;4.7;pick up truck
vxya052262587;Cihampelas;-6.8989124;107.6043304;Malang;Carlos Munoz;Victoria Jones;Setiabudi No.599, RT 6/RW 5;Sunny;van;Sports;Terlambat;10.0;10.6;cargo truck
ksuk508906860;Kebon Kawung;-6.9123708;107.6016929;Bengkulu;Bruce Jones;Christopher Bennett;Setiabudi No.23, RT 3/RW 10;Sunny;pick up truck;Shoes;Tepat Waktu;10.0;15.0;cargo truck
khrb427304608;Buah Batu;-6.9658122;107.637866;Banda Aceh;Sarah Khan;Kristie Lee;Jalan Braga No.471, RT 8/RW 4;Sunny;pick up truck;Shoes;Tepat Waktu;1.0;2.1;pick up truck
yjgy899366202;Dago;-6.8750079;107.6159521;Bekasi;Sean Johnson;Samantha Cox;Dago No.853, RT 9/RW 2;Sunny;pick up truck;Shoes;Terlambat;9.0;14.0;cargo truck
nrxm584860187;Riau;-6.9059201;107.6209624;Solok;Henry Jennings;Sonya Foster;Ciwidey No.921, RT 5/RW 2;Sunny;van;Electronics;Lebih Cepat Sampai;2.0;13.9;cargo truck
gyah836121316;Riau;-6.9059201;107.6209624;Depok;Robert Jordan DDS;Sean Mcgrath;Cihampelas No.675, RT 1/RW 10;Sunny;cargo truck;Clothing;Lebih Cepat Sampai;8.0;1.9;pick up truck
fdax977447229;Dago;-6.8750079;107.6159521;Solok;Lauren Parker;Kim Morris;Setiabudi No.673, RT 5/RW 4;Sunny;pick up truck;Books;Terlambat;10.0;6.3;van
zlvv653403731;Pasir Kaliki;-6.9162852;107.5981344;Bekasi;Chad Brown;Anne Gray;Jalan Braga No.804, RT 2/RW 3;Sunny;cargo truck;Cosmetics;Terlambat;6.0;2.7;pick up truck
pomj786416282;Jalan Braga;-6.9168925;107.6091723;Prabumulih;Elizabeth Morrow;Patty Williams;Riau No.443, RT 10/RW 8;Sunny;cargo truck;Clothing;Lebih Cepat Sampai;2.0;2.9;pick up truck
qzrr741577775;Buah Batu;-6.9658122;107.637866;Medan;Kathleen Norton;Jeffrey Kelley;Kebon Kawung No.619, RT 1/RW 5;Sunny;pick up truck;Shoes;Terlambat;2.0;14.4;cargo truck
upqu132399829;Lembong;-6.9165602;107.610072;Bandar Lampung;Kristina Coleman;Melissa Ramirez;Setiabudi No.525, RT 2/RW 7;Sunny;cargo truck;Sports;Lebih Cepat Sampai;5.0;11.7;cargo truck
nmul979056767;Pasir Kaliki;-6.9162852;107.5981344;Solo;Mary Johnson;Melissa Ramos;Setiabudi No.116, RT 3/RW 9;Sunny;cargo truck;Shoes;Terlambat;3.0;12.8;cargo truck
zczu966136333;Riau;-6.9059201;107.6209624;Cimahi;Stacy Martin;Juan Brown;Kebon Kawung No.55, RT 7/RW 5;Sunny;pick up truck;Snacks;Lebih Cepat Sampai;8.0;3.2;pick up truck
oxfo185582700;Lembong;-6.9165602;107.610072;Dumai;Patricia Velez;David Stafford;Riau No.262, RT 8/RW 10;Sunny;van;Clothing;Terlambat;8.0;8.7;van
rfwz897125261;Pasir Kaliki;-6.9162852;107.5981344;Dumai;Michelle Davis;Shannon Morales;Cihampelas No.10, RT 9/RW 6;Sunny;van;Electronics;Terlambat;3.0;8.8;van
fqbl389224684;Cihampelas;-6.8989124;107.6043304;Ambon;Susan Cuevas;Amanda Nelson;Setiabudi No.786, RT 5/RW 6;Sunny;pick up truck;Sports;Lebih Cepat Sampai;4.0;2.6;pick up truck
abeg819083373;Riau;-6.9059201;107.6209624;Kupang;Dr. Daniel Griffin;Jeffrey Larson;Ciwidey No.131, RT 10/RW 7;Sunny;van;Grocery;Terlambat;7.0;3.2;pick up truck
kwpe130107692;Cihampelas;-6.8989124;107.6043304;Pontianak;Pamela Norris;Matthew Jones;Jalan Braga No.748, RT 8/RW 5;Sunny;van;Grocery;Tepat Waktu;7.0;3.9;pick up truck
ijhj417094111;Dago;-6.8750079;107.6159521;South Tangerang;Douglas Gonzalez;Brian Brown;Dago No.620, RT 3/RW 5;Sunny;pick up truck;Toys;Terlambat;10.0;7.1;van
jljl513498897;Jalan Braga;-6.9168925;107.6091723;Palu;Alexander Lamb;Jennifer Romero;Jalan Braga No.631, RT 2/RW 9;Sunny;pick up truck;Snacks;Terlambat;10.0;8.5;van
cqbm666062808;Dago;-6.8750079;107.6159521;Makassar;Alicia Meza;Mr. Marc Weber;Setiabudi No.461, RT 6/RW 2;Sunny;pick up truck;Books;Tepat Waktu;5.0;7.8;van
jjfy562001397;Cihampelas;-6.8989124;107.6043304;Tebing Tinggi;Mrs. Jessica Campbell;Joshua Wade;Ciwidey No.980, RT 10/RW 8;Sunny;pick up truck;Clothing;Tepat Waktu;4.0;11.0;cargo truck
rngs834632247;Dago;-6.8750079;107.6159521;Malang;Andrea Hall;Dillon Hunt;Cihampelas No.336, RT 7/RW 5;Sunny;pick up truck;Home;Lebih Cepat Sampai;2.0;5.5;van
rclg282263866;Cihampelas;-6.8989124;107.6043304;Malang;Mrs. Elizabeth Brown;Ashley Perry;Lembong No.116, RT 8/RW 1;Sunny;pick up truck;Electronics;Terlambat;2.0;5.3;van
qzzo547739015;Buah Batu;-6.9658122;107.637866;Ambon;Connor Cook II;Andrea Williams;Lembong No.303, RT 5/RW 2;Sunny;van;Toys;Tepat Waktu;10.0;4.5;pick up truck
pcuf286109673;Jalan Braga;-6.9168925;107.6091723;Mataram;Robert Nunez;Tyrone Werner;Lembong No.985, RT 5/RW 9;Sunny;pick up truck;Shoes;Lebih Cepat Sampai;4.0;7.0;van
lfck543488526;Buah Batu;-6.9658122;107.637866;Yogyakarta;Lisa Harding;Maria Chandler;Cihampelas No.178, RT 2/RW 1;Sunny;pick up truck;Snacks;Lebih Cepat Sampai;5.0;5.1;van
taka119510699;Cihampelas;-6.8989124;107.6043304;Yogyakarta;Vincent Perez;Robert Quinn;Pasir Kaliki No.463, RT 5/RW 10;Sunny;pick up truck;Clothing;Terlambat;7.0;7.9;van
aaje176609849;Cihampelas;-6.8989124;107.6043304;Malang;Zachary James;Tamara Turner;Ciwidey No.761, RT 2/RW 9;Sunny;van;Grocery;Tepat Waktu;9.0;6.8;van
saqj255004535;Riau;-6.9059201;107.6209624;Pontianak;Brooke Davis;Robin Delacruz;Setiabudi No.223, RT 5/RW 8;Sunny;pick up truck;Toys;Terlambat;1.0;9.7;van
ytcg414660345;Jalan Braga;-6.9168925;107.6091723;Jakarta;James Nelson;Patrick Alexander;Lembong No.88, RT 9/RW 9;Sunny;pick up truck;Cosmetics;Terlambat;6.0;11.2;cargo truck
jmta254650854;Cihampelas;-6.8989124;107.6043304;Tanjung Pinang;Christopher White;Christine Shea;Riau No.615, RT 6/RW 10;Sunny;cargo truck;Electronics;Lebih Cepat Sampai;3.0;2.7;pick up truck
jbde041385065;Setiabudi;-6.8689938;107.5934024;Tanjung Pinang;Travis Webb;Susan Robinson;Jalan Braga No.773, RT 7/RW 4;Sunny;pick up truck;Snacks;Tepat Waktu;6.0;9.1;van
guta159966116;Dago;-6.8750079;107.6159521;Lubuklinggau;Tamara Black;Brent Brown;Lembong No.693, RT 10/RW 4;Sunny;pick up truck;Grocery;Tepat Waktu;5.0;12.1;cargo truck
toxi176379265;Dago;-6.8750079;107.6159521;Ternate;Stacy Alvarez;Dale Robinson;Buah Batu No.322, RT 3/RW 3;Sunny;cargo truck;Clothing;Tepat Waktu;1.0;13.1;cargo truck
zufi220963377;Kebon Kawung;-6.9123708;107.6016929;Semarang;Anna Booth;Brandy Good;Kebon Kawung No.360, RT 10/RW 3;Sunny;cargo truck;Snacks;Lebih Cepat Sampai;8.0;12.3;cargo truck
gncq500101837;Pasir Kaliki;-6.9162852;107.5981344;Surabaya;Mrs. Jackie Jordan;Mr. Jose Robles;Jalan Braga No.900, RT 5/RW 4;Sunny;pick up truck;Toys;Tepat Waktu;4.0;6.2;van
shjn651412788;Dago;-6.8750079;107.6159521;Bogor;Shannon Valenzuela;Sarah Mills;Lembong No.316, RT 1/RW 7;Sunny;pick up truck;Electronics;Terlambat;1.0;14.4;cargo truck
lany420021821;Riau;-6.9059201;107.6209624;Jambi;David Harris;Mary Ortiz;Pasir Kaliki No.607, RT 2/RW 2;Sunny;cargo truck;Cosmetics;Lebih Cepat Sampai;5.0;13.8;cargo truck
keym983187736;Ciwidey;-7.1027234;107.4641673;Medan;John Murphy;Mr. Daniel Jones;Buah Batu No.792, RT 3/RW 4;Sunny;cargo truck;Home;Tepat Waktu;1.0;2.7;pick up truck
umvj870110058;Riau;-6.9059201;107.6209624;Depok;Jerry Foster;Grant Garner;Riau No.292, RT 9/RW 6;Sunny;pick up truck;Clothing;Terlambat;4.0;9.3;van
qbvn202543744;Pasir Kaliki;-6.9162852;107.5981344;Solo;Lisa Brown;Maria Green;Setiabudi No.867, RT 10/RW 6;Sunny;cargo truck;Toys;Terlambat;1.0;14.0;cargo truck
jpzk014342480;Dago;-6.8750079;107.6159521;Pontianak;David Alexander;Lori Johnson;Buah Batu No.528, RT 3/RW 6;Sunny;van;Snacks;Terlambat;10.0;11.4;cargo truck
clgz261198394;Setiabudi;-6.8689938;107.5934024;Mojokerto;Lauren Fernandez;Stacy Johnson;Lembong No.980, RT 7/RW 4;Sunny;cargo truck;Cosmetics;Terlambat;9.0;13.9;cargo truck
iywq796335449;Dago;-6.8750079;107.6159521;Cilegon;Phillip Mccormick;Michael Brown;Lembong No.18, RT 4/RW 4;Sunny;pick up truck;Clothing;Lebih Cepat Sampai;1.0;9.8;van
wyjc139311129;Setiabudi;-6.8689938;107.5934024;Medan;Mr. Matthew Johnson MD;Joel Miller;Riau No.626, RT 5/RW 5;Sunny;cargo truck;Sports;Terlambat;8.0;8.7;van
aziv443506066;Dago;-6.8750079;107.6159521;Dumai;William Howe;Philip Moran;Buah Batu No.347, RT 9/RW 3;Sunny;pick up truck;Books;Tepat Waktu;9.0;2.8;pick up truck
apyt524088622;Cihampelas;-6.8989124;107.6043304;Bogor;James Burnett;Sally Guzman;Dago No.788, RT 1/RW 3;Sunny;pick up truck;Grocery;Lebih Cepat Sampai;10.0;7.3;van
muga531032413;Setiabudi;-6.8689938;107.5934024;Jambi;Derrick Stewart;Lydia Jackson;Jalan Braga No.988, RT 10/RW 7;Sunny;pick up truck;Clothing;Tepat Waktu;8.0;10.2;cargo truck
kcqo483932493;Riau;-6.9059201;107.6209624;Cilegon;Danielle Dillon;Linda Rose;Jalan Braga No.276, RT 3/RW 5;Sunny;pick up truck;Home;Lebih Cepat Sampai;2.0;4.8;pick up truck
zosr854762317;Pasir Kaliki;-6.9162852;107.5981344;Mataram;Anthony Gilbert;Mary Elliott;Kebon Kawung No.318, RT 5/RW 5;Sunny;pick up truck;Home;Lebih Cepat Sampai;3.0;13.1;cargo truck
rkoj081492256;Buah Batu;-6.9658122;107.637866;Salatiga;Bobby Lee;David Davis;Pasir Kaliki No.992, RT 8/RW 7;Sunny;pick up truck;Shoes;Tepat Waktu;6.0;6.4;van
hhvp492981046;Pasir Kaliki;-6.9162852;107.5981344;Tangerang;James Rogers;Jeffrey Lane;Lembong No.95, RT 9/RW 10;Sunny;pick up truck;Sports;Tepat Waktu;5.0;7.1;van
sthr016140807;Buah Batu;-6.9658122;107.637866;Palu;Joshua Daniels;Jessica Ward;Buah Batu No.898, RT 2/RW 9;Sunny;pick up truck;Grocery;Tepat Waktu;6.0;8.8;van
kahn010867207;Kebon Kawung;-6.9123708;107.6016929;Pagar Alam;Cindy Clark;Matthew Gonzalez;Lembong No.744, RT 5/RW 9;Sunny;cargo truck;Shoes;Tepat Waktu;7.0;14.5;cargo truck
mafd055377451;Cihampelas;-6.8989124;107.6043304;Tanjung Pinang;Rachel Mckinney;Bradley Lee;Cihampelas No.431, RT 6/RW 9;Sunny;pick up truck;Electronics;Tepat Waktu;3.0;5.8;van
mzpx317915115;Lembong;-6.9165602;107.610072;Bukittinggi;Olivia Vance;Steven Fernandez;Setiabudi No.166, RT 7/RW 2;Sunny;pick up truck;Electronics;Terlambat;3.0;3.7;pick up truck
xgxx672712775;Buah Batu;-6.9658122;107.637866;Balikpapan;Jamie Perez;Katie Hensley;Buah Batu No.336, RT 1/RW 10;Sunny;van;Toys;Lebih Cepat Sampai;7.0;11.6;cargo truck
gwil290652374;Kebon Kawung;-6.9123708;107.6016929;Bekasi;Christopher Hurley;Gregory Hill;Buah Batu No.581, RT 3/RW 5;Sunny;cargo truck;Shoes;Tepat Waktu;5.0;6.5;van
mpos990236475;Riau;-6.9059201;107.6209624;Bukittinggi;Jeremiah Brown;Jonathan Rodriguez;Cihampelas No.70, RT 7/RW 3;Sunny;cargo truck;Cosmetics;Tepat Waktu;5.0;9.5;van
tayc795898438;Dago;-6.8750079;107.6159521;Cimahi;Aaron Greer;Anthony Wong;Cihampelas No.869, RT 2/RW 5;Sunny;pick up truck;Electronics;Lebih Cepat Sampai;3.0;8.6;van
hbpr089836168;Jalan Braga;-6.9168925;107.6091723;Solo;Gabrielle Torres;Tracy Rivera;Lembong No.757, RT 7/RW 3;Sunny;cargo truck;Books;Tepat Waktu;5.0;8.2;van
hcuk045037263;Setiabudi;-6.8689938;107.5934024;Ambon;Harold Walker;Troy Phillips;Jalan Braga No.27, RT 7/RW 5;Sunny;cargo truck;Clothing;Lebih Cepat Sampai;3.0;2.8;pick up truck
zsbw295935732;Dago;-6.8750079;107.6159521;Mataram;Ashley Baker;Michelle Watkins;Pasir Kaliki No.514, RT 9/RW 4;Sunny;cargo truck;Home;Tepat Waktu;3.0;11.4;cargo truck
yovu176483906;Lembong;-6.9165602;107.610072;Tanjung Pinang;Bethany Huff;Carrie Gregory;Setiabudi No.393, RT 1/RW 1;Sunny;pick up truck;Books;Terlambat;9.0;12.3;cargo truck
lkyh088050303;Pasir Kaliki;-6.9162852;107.5981344;Sorong;Kathy Williams;Pamela Rogers;Pasir Kaliki No.738, RT 8/RW 1;Sunny;pick up truck;Clothing;Terlambat;3.0;6.6;van
yjez407853136;Dago;-6.8750079;107.6159521;Jakarta;Ivan Gaines;Megan Gray;Setiabudi No.297, RT 6/RW 1;Sunny;pick up truck;Grocery;Terlambat;9.0;7.0;van
lvrd252456528;Dago;-6.8750079;107.6159521;Solok;Philip Clark;Debbie Ho;Setiabudi No.961, RT 1/RW 7;Sunny;pick up truck;Snacks;Terlambat;10.0;12.4;cargo truck
ahzy951167385;Buah Batu;-6.9658122;107.637866;Serang;Rebecca Drake;Lynn Rich;Cihampelas No.239, RT 5/RW 8;Sunny;pick up truck;Shoes;Lebih Cepat Sampai;2.0;10.1;cargo truck
bsnv650806793;Ciwidey;-7.1027234;107.4641673;Salatiga;Donna Burton;Jennifer Riggs;Buah Batu No.207, RT 8/RW 10;Sunny;pick up truck;Shoes;Lebih Cepat Sampai;5.0;1.8;pick up truck
mxpu229889043;Jalan Braga;-6.9168925;107.6091723;Surabaya;Heather Suarez;Rebecca Werner;Cihampelas No.740, RT 6/RW 1;Sunny;cargo truck;Books;Terlambat;10.0;14.6;cargo truck
fchr323256054;Buah Batu;-6.9658122;107.637866;Tanjung Pinang;Lori Brown;Anthony Martin;Cihampelas No.12, RT 10/RW 10;Sunny;pick up truck;Snacks;Lebih Cepat Sampai;6.0;11.4;cargo truck
lxvj811570980;Jalan Braga;-6.9168925;107.6091723;Jakarta;Robert Oconnell;Juan Clark;Lembong No.519, RT 2/RW 9;Sunny;van;Books;Lebih Cepat Sampai;9.0;6.4;van
bjlr735816766;Ciwidey;-7.1027234;107.4641673;Banjarbaru;Robert Hart;Angela Johnson;Setiabudi No.283, RT 9/RW 2;Sunny;cargo truck;Grocery;Tepat Waktu;9.0;11.9;cargo truck
ashj599514554;Dago;-6.8750079;107.6159521;Samarinda;Andrew Randolph;Russell Allen;Kebon Kawung No.214, RT 8/RW 1;Sunny;pick up truck;Shoes;Tepat Waktu;6.0;12.6;cargo truck
npbf326593124;Riau;-6.9059201;107.6209624;Pagar Alam;Tyler Gilbert;Tammy Parker;Dago No.124, RT 5/RW 7;Sunny;cargo truck;Home;Lebih Cepat Sampai;1.0;14.9;cargo truck
odvo117418391;Cihampelas;-6.8989124;107.6043304;Tebing Tinggi;Donald Bridges;Mr. Garrett Fowler;Setiabudi No.701, RT 4/RW 7;Sunny;pick up truck;Electronics;Lebih Cepat Sampai;2.0;5.9;van
pgsk721196521;Kebon Kawung;-6.9123708;107.6016929;Jambi;William Garner;Melissa Rivera;Ciwidey No.893, RT 4/RW 6;Sunny;cargo truck;Sports;Lebih Cepat Sampai;4.0;6.5;van
usxr537234283;Cihampelas;-6.8989124;107.6043304;Tanjung Pinang;William Duncan;Hunter Gibson;Ciwidey No.947, RT 4/RW 6;Sunny;pick up truck;Books;Lebih Cepat Sampai;7.0;1.6;pick up truck
tvrw783387812;Setiabudi;-6.8689938;107.5934024;Pagar Alam;Adam Ho;Kristin Hicks;Dago No.130, RT 7/RW 3;Sunny;cargo truck;Sports;Terlambat;3.0;3.0;pick up truck
mflm416462423;Dago;-6.8750079;107.6159521;Dumai;Kaitlyn Hughes;Willie Williams;Ciwidey No.325, RT 5/RW 4;Sunny;pick up truck;Books;Tepat Waktu;5.0;3.5;pick up truck
mqvg922586601;Kebon Kawung;-6.9123708;107.6016929;Makassar;Anthony Jones;Charles Clements;Pasir Kaliki No.81, RT 2/RW 4;Sunny;cargo truck;Cosmetics;Tepat Waktu;8.0;2.2;pick up truck
qzto824627061;Dago;-6.8750079;107.6159521;Mataram;Amy Cabrera;Reginald Combs;Riau No.541, RT 8/RW 5;Sunny;pick up truck;Grocery;Lebih Cepat Sampai;10.0;3.8;pick up truck
ehba123681822;Buah Batu;-6.9658122;107.637866;Salatiga;Heidi Davis;Michael Tran;Buah Batu No.344, RT 8/RW 3;Sunny;pick up truck;Electronics;Tepat Waktu;2.0;5.5;van
ouna571177599;Kebon Kawung;-6.9123708;107.6016929;Surabaya;Kelly Alexander;Logan Smith;Riau No.537, RT 3/RW 7;Sunny;van;Books;Tepat Waktu;8.0;8.0;van
zhjz748556008;Ciwidey;-7.1027234;107.4641673;Lubuklinggau;Lisa Jensen;Danielle Bowers;Buah Batu No.700, RT 2/RW 10;Sunny;pick up truck;Snacks;Lebih Cepat Sampai;6.0;2.8;pick up truck
gkzj594226254;Setiabudi;-6.8689938;107.5934024;Semarang;Troy Stein;Adrian Adams;Ciwidey No.100, RT 9/RW 2;Sunny;pick up truck;Shoes;Terlambat;10.0;3.1;pick up truck
ywjh617514816;Kebon Kawung;-6.9123708;107.6016929;Metro;Amanda Friedman;Christina Baxter;Riau No.100, RT 1/RW 10;Sunny;pick up truck;Electronics;Lebih Cepat Sampai;2.0;10.4;cargo truck
